FlightID,Airline,FlightNumber,ScheduledDeparture,DepartureDelay,ArrivalDelay,Cancelled,CancellationReason,OriginAirport,DestinationAirport
FL4966,American Airlines,FN9299,2024-10-22 08:59:08,4.760561629551162,30.1630836,0,Technical,DXB,LHR
FL4967,Emirates,FN5752,2023-07-01 00:59:38,4.309195196427774,22.052963166666665,0,Technical,HKG,HYD
FL4968,British Airways,FN7946,2025-03-06 12:53:42,-56.55709897853299,-15.275432283333334,1,,CDG,CDG
FL4969,AirAsia,FN3493,2025-05-15 15:03:39,54.86374735728871,55.5943648,0,Crew,DEL,HYD
FL4970,Singapore Airlines,FN3059,2025-04-17 17:10:10,-49.16267079931454,-39.842245266666666,0,,HKG,BLR
FL4971,KLM,FN4797,2023-03-02 14:13:13,-33.317766412212706,-21.64496335,0,,CDG,SIN
FL4972,Lufthansa,FN1351,2025-04-04 11:49:37,22.346971574928457,13.225924033333333,0,,LHR,CDG
FL4973,British Airways,FN6909,2025-03-20 03:05:45,43.62901070843133,60.712631249999994,0,,HYD,MAA
FL4974,Air India,FN4941,2025-11-20 09:27:09,39.2747001186569,44.40756566666666,0,Technical,LAX,BOM
FL4975,IndiGo,FN1255,2024-08-28 16:52:18,-32.465722007411195,-12.797637916666668,0,Crew,LAX,CDG
FL4976,Delta Airlines,FN3033,2025-09-15 20:59:10,1.8888580259262646,-13.957844116666667,0,Technical,BLR,HKG
FL4977,British Airways,FN6395,2025-06-09 14:05:50,50.561180979229775,87.05229378333334,0,Technical,HKG,BLR
FL4978,British Airways,FN3136,2025-11-25 12:52:43,8.76255613062391,46.14937345,0,Crew,BLR,BOM
FL4979,SpiceJet,FN8320,2022-08-18 15:06:22,12.739441858340488,12.0326033,1,Weather,LHR,BLR
FL4980,Japan Airlines,FN4016,2023-08-06 11:36:42,-8.913753625564325,20.642482500000003,0,Weather,MAA,MAA
FL4981,Qatar Airways,FN3659,2023-03-12 20:03:14,-13.404316441633153,2.6247232,0,Crew,LHR,CDG
FL4982,IndiGo,FN2482,2022-07-06 01:40:53,-6.774915051776247,-8.679516483333334,0,Crew,MAA,SIN
FL4983,Cathay Pacific,FN6535,2025-12-29 22:40:52,40.907490819087,40.20693811666667,0,Crew,DEL,JFK
FL4984,Cathay Pacific,FN5617,2023-07-09 20:37:03,-2.1438613826087956,19.848209083333334,0,,DXB,BOM
FL4985,Delta Airlines,FN6744,2025-07-28 08:55:41,57.9219187966487,72.59226585,0,Weather,SIN,MAA
FL4986,Air France,FN6885,2022-12-13 19:28:27,-9.643093268718477,-12.30222075,0,Crew,HKG,LAX
FL4987,AirAsia,FN7792,2023-03-03 01:45:27,12.397457912201125,22.211408833333333,0,Technical,CDG,JFK
FL4988,SpiceJet,FN6597,2024-08-25 03:29:24,-19.635977304193155,-3.790408216666667,1,,DXB,MAA
FL4989,IndiGo,FN9548,2024-12-10 17:03:59,12.56539988918797,-8.170224883333335,1,,LAX,BLR
FL4990,Vistara,FN7824,2025-03-27 04:23:56,-17.867794473821913,-20.429724583333332,0,,MAA,BOM
FL4991,SpiceJet,FN2688,2025-12-30 23:39:09,7.814269334768348,41.15345126666667,0,,BOM,MAA
FL4992,GoAir,FN5947,2024-01-14 11:02:51,17.14513918418885,9.533560833333333,0,Crew,LAX,HYD
FL4993,Delta Airlines,FN4026,2025-01-24 23:43:17,16.618924129214896,16.337607916666666,0,Weather,HYD,SIN
FL4994,Lufthansa,FN1077,2025-02-19 18:02:36,19.742747186006255,33.45126248333334,1,,JFK,SIN
FL4995,GoAir,FN6477,2023-11-29 08:49:12,46.276919416718144,50.91262198333333,0,,JFK,LAX
FL4996,ANA,FN3677,2025-02-10 01:07:16,59.16881582799499,77.78915576666667,0,Weather,BLR,BOM
FL4997,British Airways,FN1319,2024-04-17 14:46:37,-11.223186344365637,26.924648649999998,0,Weather,DXB,JFK
FL4998,Japan Airlines,FN6914,2025-01-29 07:49:41,19.80983539810293,12.282967833333334,0,Crew,LAX,DXB
FL4999,AirAsia,FN2776,2025-10-01 19:16:56,59.587391536912655,95.75405531666667,0,,BOM,DXB
FL5000,Lufthansa,FN1764,2025-04-30 00:46:15,9.009242088413183,6.454488183333334,0,Weather,DEL,HYD
FL5001,British Airways,FN4683,2024-11-14 15:10:45,4.8287512763901415,20.549727183333335,0,Weather,JFK,LAX
FL5002,Japan Airlines,FN9435,2025-12-17 01:16:43,48.335699650915416,61.89300961666667,0,Weather,DEL,JFK
FL5003,Air France,FN5988,2025-11-24 15:50:41,13.051696254153093,40.52187281666667,0,,MAA,LAX
FL5004,Air France,FN5692,2023-12-13 02:09:28,0.6149058084543348,21.078695883333335,0,Technical,JFK,DXB
FL5005,American Airlines,FN6905,2024-05-24 17:08:40,1.3581160494616409,12.823460416666668,0,Technical,HKG,LHR
FL5006,Japan Airlines,FN5447,2022-07-30 16:15:56,6.593123056286455,10.755340316666667,0,Crew,BOM,HKG
FL5007,Cathay Pacific,FN6469,2022-03-24 07:03:25,-1.3215955238662982,23.85121495,0,Weather,JFK,FRA
FL5008,Turkish Airlines,FN4698,2023-01-03 14:27:42,-11.98778114325605,-18.09126493333333,0,,HKG,BLR
FL5009,GoAir,FN7082,2023-06-08 12:34:20,73.62980697535329,93.29752045000001,0,Crew,HYD,BLR
FL5010,Singapore Airlines,FN1642,2022-03-09 16:48:02,-61.5534109607911,-65.03229205,0,Crew,HYD,HYD
FL5011,AirAsia,FN5452,2022-10-28 23:34:02,-44.359680126861626,-53.62004053333333,0,Crew,HYD,LHR
FL5012,Emirates,FN8900,2023-12-03 20:18:55,-84.1554399870212,-81.21028365000001,0,,DXB,SIN
FL5013,British Airways,FN4422,2023-03-06 14:32:35,-24.25825457483935,-18.35967571666667,0,Weather,FRA,DEL
FL5014,AirAsia,FN9729,2023-06-13 04:42:56,-38.75363776647574,-32.50995996666667,0,Technical,BLR,JFK
FL5015,Lufthansa,FN3290,2024-11-30 08:24:21,-2.447488343609818,25.081806133333334,0,Weather,SIN,DXB
FL5016,Vistara,FN1579,2025-04-02 07:34:09,52.34070585236875,69.12088990000001,0,Weather,JFK,CDG
FL5017,Air India,FN9900,2025-12-02 01:56:13,0.20158658016362097,34.98229251666667,0,,HKG,HYD
FL5018,Lufthansa,FN1182,2022-03-11 07:26:32,-36.59105833519462,-52.64443778333334,0,Technical,MAA,BLR
FL5019,ANA,FN9431,2022-09-11 23:01:11,7.486507003328061,46.29707863333333,0,Weather,HYD,HYD
FL5020,United Airlines,FN8976,2022-06-18 04:39:21,3.929832793897374,6.18115415,0,,LAX,MAA
FL5021,KLM,FN7089,2022-07-26 21:34:12,-33.25731068335428,-14.068366900000001,0,,CDG,DEL
FL5022,American Airlines,FN5846,2022-02-03 23:45:30,38.595287629880616,55.43141565,0,Technical,JFK,DXB
FL5023,Vistara,FN7023,2025-11-16 05:14:44,-8.876620185420872,-14.477221716666666,0,Crew,SIN,LHR
FL5024,British Airways,FN5740,2025-06-25 05:43:43,-28.793667512149113,-22.53557998333333,0,,CDG,SIN
FL5025,Turkish Airlines,FN8023,2024-07-11 07:13:00,-22.412219878355053,-35.073467449999995,0,,LHR,HYD
FL5026,ANA,FN4496,2022-09-29 19:09:26,-2.7107215073202777,-5.048064133333333,0,,LAX,LHR
FL5027,KLM,FN4566,2025-05-28 17:03:59,-6.139355864658651,5.857313083333334,0,Weather,DEL,HYD
FL5028,KLM,FN7129,2022-07-13 21:37:18,12.371434064508376,13.049093599999999,0,,BOM,SIN
FL5029,AirAsia,FN6433,2022-06-15 01:05:12,15.490387849344462,5.617482233333333,0,,CDG,DXB
FL5030,American Airlines,FN1603,2025-08-22 19:04:42,13.158358717290339,20.417396116666666,0,Crew,DXB,DXB
FL5031,Cathay Pacific,FN9714,2024-08-22 03:24:31,-35.091405780724415,-15.155999466666666,0,Crew,CDG,JFK
FL5032,Air India,FN4786,2025-06-14 03:14:28,-16.443011156809863,-10.088364166666667,0,,HYD,BLR
FL5033,AirAsia,FN2690,2024-02-20 06:08:57,44.932352216058106,63.817503583333334,0,Technical,LHR,BLR
FL5034,Cathay Pacific,FN4373,2025-10-18 16:05:03,11.030001657065064,10.592516616666668,0,,LHR,FRA
FL5035,Turkish Airlines,FN5735,2025-06-13 12:15:47,38.42535725726702,53.54578191666667,0,,CDG,DXB
FL5036,United Airlines,FN8134,2023-08-09 15:06:03,-8.550950601323898,-15.474355300000001,0,Technical,HYD,LAX
FL5037,IndiGo,FN3451,2023-03-21 01:08:24,-52.17065545087995,-44.86017783333333,0,,HYD,BOM
FL5038,American Airlines,FN7161,2024-08-15 07:25:41,7.51906764944804,29.56193826666667,0,Weather,DEL,CDG
FL5039,Emirates,FN4045,2025-09-07 16:47:30,20.771652804411,45.785090716666666,0,Weather,CDG,SIN
FL5040,Turkish Airlines,FN2070,2025-03-01 07:47:06,-10.920926837485123,11.151328133333333,0,Crew,SIN,HYD
FL5041,Turkish Airlines,FN1170,2022-09-11 01:12:55,-5.867491373139655,10.79644955,0,Technical,CDG,DXB
FL5042,Emirates,FN3527,2022-02-16 16:06:21,-33.762751775920805,-25.235722283333335,0,Crew,LAX,LAX
FL5043,Emirates,FN8684,2025-02-16 20:47:24,-49.5406382433773,-48.547700533333334,0,,MAA,MAA
FL5044,British Airways,FN1954,2022-07-07 17:38:03,23.210619816337406,20.39609155,0,,LHR,FRA
FL5045,United Airlines,FN2760,2024-04-29 10:39:16,-21.51312886267902,-3.8213518166666662,0,,CDG,DEL
FL5046,British Airways,FN5917,2023-07-11 15:14:09,6.896116304592296,4.5525566,0,Technical,MAA,LHR
FL5047,Lufthansa,FN9996,2023-04-24 19:38:41,11.256877634628294,55.806914766666665,1,,JFK,HKG
FL5048,Air India,FN6435,2024-10-23 20:50:51,44.60508549344632,67.04369051666667,0,Crew,SIN,HKG
FL5049,Lufthansa,FN8250,2025-01-15 11:01:47,23.06638956977092,30.56366866666667,0,,DXB,LHR
FL5050,Qatar Airways,FN5325,2024-06-30 09:57:20,-61.88246864991248,-67.06717385,0,Technical,FRA,LAX
FL5051,KLM,FN1664,2025-06-21 07:48:11,-4.417232396074235,-27.54061335,0,Crew,DEL,FRA
FL5052,Japan Airlines,FN7388,2022-04-03 18:37:23,-24.722473706463006,-49.43502076666667,0,Technical,BLR,SIN
FL5053,Qatar Airways,FN6870,2023-04-01 10:51:21,8.850284929078825,26.1317745,0,Technical,DXB,HKG
FL5054,Vistara,FN6827,2022-08-18 06:47:46,43.203235558729865,54.42500248333333,0,Crew,LAX,DXB
FL5055,IndiGo,FN4433,2024-12-03 19:52:32,-18.90189023595707,-42.882867616666665,0,Technical,DEL,HYD
FL5056,Japan Airlines,FN1960,2022-01-02 10:54:36,-42.70606098204506,-56.74079963333334,0,Weather,MAA,DXB
FL5057,Vistara,FN2342,2024-05-31 21:13:13,-16.66579094107024,-14.062018416666666,0,Crew,JFK,DXB
FL5058,Japan Airlines,FN7636,2022-04-01 08:39:21,-20.42492654380905,-10.340288133333333,0,Technical,BOM,BLR
FL5059,Japan Airlines,FN1727,2025-12-27 02:33:12,3.0317949160158157,8.1899806,0,,LHR,LAX
FL5060,Emirates,FN7108,2023-03-30 07:49:21,44.207516580136144,31.504040566666667,0,Weather,HKG,MAA
FL5061,Qatar Airways,FN9447,2022-01-03 03:39:21,22.561137348771048,27.351538916666666,0,Technical,LAX,DXB
FL5062,Delta Airlines,FN8895,2022-12-09 21:20:24,-0.004588429090857105,18.274256383333334,0,Weather,LHR,SIN
FL5063,GoAir,FN5821,2022-03-05 02:29:48,36.370424636710226,27.1730627,1,Technical,HKG,LAX
FL5064,American Airlines,FN2484,2025-02-18 01:59:42,4.535182484262277,13.753357716666667,0,,JFK,BOM
FL5065,United Airlines,FN1592,2023-01-24 14:36:22,1.8097975593224653,15.58511755,0,Technical,MAA,FRA
FL5066,Japan Airlines,FN7746,2025-04-29 08:06:18,18.435760537308262,50.92417915,0,,LHR,BOM
FL5067,Air France,FN1127,2024-10-05 02:47:46,-35.908374077893626,-32.74491391666667,0,,JFK,BOM
FL5068,GoAir,FN6990,2025-05-08 07:25:39,-17.255075345365732,-3.1934635166666667,0,,DEL,CDG
FL5069,Qatar Airways,FN4400,2022-11-11 21:31:02,-38.51515670136634,-28.32046605,0,Weather,JFK,SIN
FL5070,IndiGo,FN5344,2022-12-01 04:54:24,-8.901452940450234,-14.913880933333333,0,,BOM,HKG
FL5071,Air France,FN9126,2025-10-16 02:39:33,-33.394946106220615,-35.3710853,0,Technical,CDG,DEL
FL5072,ANA,FN1113,2024-07-08 09:16:48,42.53501590872777,47.157185649999995,0,Crew,LAX,LAX
FL5073,AirAsia,FN1537,2023-01-07 15:05:31,28.830412536234235,58.800039866666665,0,Weather,DXB,BOM
FL5074,Delta Airlines,FN9034,2022-05-31 15:37:52,17.912667544677273,14.530673966666665,0,,DEL,DXB
FL5075,ANA,FN2341,2025-08-10 02:18:39,24.017566455483696,20.85312426666667,0,,BLR,BOM
FL5076,Turkish Airlines,FN4631,2025-08-14 08:22:29,-5.132680498915082,-22.931072500000003,0,Weather,CDG,SIN
FL5077,Japan Airlines,FN3222,2024-11-06 18:02:02,37.78772473253177,36.9976861,0,,DEL,BLR
FL5078,Turkish Airlines,FN8052,2023-08-06 12:24:35,15.46294737447586,4.92351845,0,,DXB,HKG
FL5079,Japan Airlines,FN7339,2022-08-04 00:44:02,23.07842889146417,16.649310316666668,0,,CDG,SIN
FL5080,Air India,FN6632,2023-08-14 13:04:55,5.748738348945272,23.916128816666667,0,Weather,FRA,HKG
FL5081,Air India,FN9501,2023-03-21 15:22:17,33.72277936697588,38.392328283333335,0,,BOM,BOM
FL5082,Air India,FN5147,2025-11-12 20:16:20,-43.04393098120155,6.848227566666667,0,Technical,DXB,HKG
FL5083,Turkish Airlines,FN9184,2025-01-13 02:44:39,62.37576910819408,78.21589148333334,0,,SIN,HKG
FL5084,British Airways,FN6335,2023-04-29 09:56:45,-12.596113447729124,-9.299995866666666,0,Technical,MAA,DEL
FL5085,Japan Airlines,FN6446,2024-04-07 00:25:14,-6.302612893295507,17.6552262,0,,MAA,FRA
FL5086,Delta Airlines,FN7526,2024-07-24 09:32:57,17.875086725555015,11.11262885,0,Crew,DEL,DXB
FL5087,Japan Airlines,FN1665,2025-01-23 12:41:03,-4.12265297374346,17.69516916666667,0,Crew,FRA,LAX
FL5088,Air India,FN5757,2022-10-21 22:31:29,58.00293540461435,85.92790885,0,,MAA,BLR
FL5089,Delta Airlines,FN4121,2024-06-01 06:31:20,32.710961951619325,33.921588916666664,0,,LHR,JFK
FL5090,United Airlines,FN4198,2022-06-25 21:51:57,-87.24541475987361,-77.78801440000001,0,,MAA,JFK
FL5091,American Airlines,FN3022,2024-12-10 22:56:17,9.945137234676988,17.044868683333334,0,Crew,BOM,DXB
FL5092,Air India,FN3207,2023-10-18 21:12:22,11.616920410996192,-3.2770120166666667,0,Crew,MAA,CDG
FL5093,American Airlines,FN7339,2022-06-23 04:24:14,26.722256705535568,41.20550141666667,1,Weather,BLR,FRA
FL5094,Turkish Airlines,FN9553,2023-01-24 11:13:48,30.470163461789774,49.66881851666667,0,Weather,HKG,SIN
FL5095,Air France,FN1753,2025-07-16 15:02:21,28.121549347648696,26.971108166666667,0,,MAA,HKG
FL5096,IndiGo,FN3590,2024-10-02 10:45:12,7.874894562517293,14.241767566666665,0,,DXB,LHR
FL5097,AirAsia,FN5481,2022-10-30 11:44:03,13.230983473198554,33.204248316666664,0,Weather,LHR,JFK
FL5098,Air India,FN9536,2024-03-10 01:13:56,29.310062590674725,65.47021418333333,0,Technical,HYD,LHR
FL5099,Lufthansa,FN3945,2024-03-10 02:16:34,76.19406939654016,82.38881313333333,0,,SIN,LAX
FL5100,Qatar Airways,FN6414,2025-07-05 13:06:23,-105.09966645378108,-81.54717946666666,0,Weather,LHR,DEL
FL5101,British Airways,FN1272,2023-07-12 13:31:28,-6.211290169611633,-13.233549,0,Technical,HKG,BOM
FL5102,AirAsia,FN3024,2023-05-12 05:26:25,-1.9533582496810045,-3.65300395,0,,FRA,FRA
FL5103,Vistara,FN5541,2023-06-13 08:14:11,28.36809430316178,9.976557616666666,0,,FRA,BOM
FL5104,Qatar Airways,FN5345,2024-09-21 18:38:28,-22.331622373748047,-12.184244066666668,0,Weather,MAA,DEL
FL5105,AirAsia,FN5976,2025-04-26 19:48:22,28.688320912399245,43.31144558333334,0,,CDG,CDG
FL5106,Qatar Airways,FN2519,2024-12-23 05:21:43,-13.61108836799897,-23.285073099999998,0,Weather,HKG,BLR
FL5107,KLM,FN2786,2024-11-24 02:56:31,-5.199045013637578,3.3990462666666668,0,,JFK,FRA
FL5108,British Airways,FN6632,2023-09-29 05:55:15,54.56432107817649,28.852763283333335,0,Crew,DEL,HKG
FL5109,United Airlines,FN9256,2023-03-21 12:06:20,3.3781372912490033,-11.612039316666666,0,Crew,LAX,HKG
FL5110,Emirates,FN5923,2022-09-19 15:10:58,-39.567280320604695,-20.062930633333334,0,,JFK,MAA
FL5111,AirAsia,FN6153,2024-10-08 22:48:32,26.338737234980158,38.08023996666667,0,Technical,LAX,LAX
FL5112,Vistara,FN2107,2023-02-19 11:54:12,37.6307751919298,35.43499173333333,0,Crew,MAA,SIN
FL5113,IndiGo,FN5088,2022-02-21 12:03:20,-2.9791254900058473,34.806833766666664,0,Technical,LAX,CDG
FL5114,Air France,FN3602,2023-01-18 18:35:49,2.60286837221277,18.629850066666666,0,,LHR,LHR
FL5115,ANA,FN3105,2024-02-15 01:36:41,10.19144622889945,-12.532431716666668,0,,MAA,JFK
FL5116,SpiceJet,FN3119,2024-10-22 16:15:55,-51.338870114038045,-55.02363341666667,0,,LAX,JFK
FL5117,ANA,FN6896,2023-03-17 14:12:01,41.68303755009967,58.5074124,0,,CDG,JFK
FL5118,AirAsia,FN2561,2022-10-07 14:25:21,37.42231492672101,27.61662225,0,,HYD,BOM
FL5119,Air India,FN2995,2023-06-24 08:00:18,58.47617470366941,49.002775199999995,0,,JFK,MAA
FL5120,Japan Airlines,FN7257,2023-12-30 05:10:56,16.38473196009906,21.22944761666667,0,Technical,HKG,DXB
FL5121,SpiceJet,FN8845,2023-02-24 07:46:28,4.78378539056241,29.862667466666668,0,,LHR,SIN
FL5122,Singapore Airlines,FN8387,2023-04-11 08:50:55,-11.153315604978815,-26.397394433333332,0,Weather,HKG,BOM
FL5123,IndiGo,FN4375,2022-07-08 00:54:56,10.599864586192577,9.602463566666668,0,Technical,FRA,DXB
FL5124,United Airlines,FN7772,2024-01-17 19:45:37,111.32148757247937,126.46909971666668,0,,HYD,MAA
FL5125,American Airlines,FN1879,2024-09-02 18:37:54,-2.28021725655873,-13.1218908,0,Weather,SIN,LAX
FL5126,Emirates,FN8476,2025-05-28 09:17:20,-46.40865231706354,-56.7869386,0,Crew,BOM,LHR
FL5127,Emirates,FN4512,2025-04-09 01:38:22,13.448253152773953,39.85818293333333,0,,HYD,LAX
FL5128,ANA,FN1671,2023-10-21 09:36:48,43.65067427163757,52.08709675,0,Crew,BLR,BLR
FL5129,Emirates,FN7493,2023-10-02 19:07:40,0.3049700289254602,9.337155383333334,0,,DEL,MAA
FL5130,Air India,FN8520,2024-10-13 09:18:53,-5.559139924537279,25.216320016666668,0,,JFK,MAA
FL5131,Air India,FN1061,2023-12-25 14:38:39,4.3242945617476005,8.029226683333333,0,Crew,HYD,DXB
FL5132,Vistara,FN3965,2025-01-30 05:37:50,-56.474672750620044,-54.406195450000006,0,,DXB,SIN
FL5133,ANA,FN3703,2024-10-28 15:07:19,35.09452413894823,24.078685483333334,0,Crew,BLR,BOM
FL5134,Emirates,FN4374,2024-05-23 09:31:05,-12.521610034784384,4.369055233333333,0,Weather,LAX,HKG
FL5135,Japan Airlines,FN3721,2025-04-15 15:41:17,-34.2997167055416,-13.4327016,0,,DEL,MAA
FL5136,United Airlines,FN4794,2023-07-14 19:46:22,-5.9643167051930615,-6.792840016666667,0,,DXB,DXB
FL5137,KLM,FN5540,2023-02-26 12:22:51,-23.716352153767822,-13.04565825,0,,BLR,HYD
FL5138,Vistara,FN3523,2024-06-05 12:47:49,83.7961595508814,100.51861815000001,0,Technical,LAX,BOM
FL5139,ANA,FN2447,2023-04-27 17:01:40,-15.928557858216074,6.105750916666667,0,Crew,BLR,BOM
FL5140,Singapore Airlines,FN9667,2023-04-07 13:41:57,0.49961362197251624,26.11688835,0,,HKG,SIN
FL5141,ANA,FN7099,2023-12-18 13:09:33,34.200292064930885,-4.946831416666667,0,,BOM,SIN
FL5142,Vistara,FN4417,2025-03-21 07:11:04,-20.122388988650822,-0.95661065,0,Crew,MAA,BLR
FL5143,American Airlines,FN8556,2022-12-30 17:47:56,14.549718164350526,4.19337895,0,Crew,HYD,SIN
FL5144,ANA,FN7965,2023-03-06 13:08:21,-9.00768546481438,-32.60123476666667,0,,LAX,JFK
FL5145,Japan Airlines,FN6669,2025-05-04 02:39:24,7.3488013742081195,45.509147266666666,0,Weather,HYD,HKG
FL5146,British Airways,FN9050,2023-09-02 06:31:22,34.14800172196977,72.00425673333334,0,Weather,HKG,LAX
FL5147,Vistara,FN6952,2024-09-30 14:47:00,36.47191269369941,56.88410285,0,,HYD,HYD
FL5148,Cathay Pacific,FN9612,2022-08-06 12:10:18,69.22236063235071,79.88130951666668,0,,DEL,BOM
FL5149,Turkish Airlines,FN3560,2023-05-30 18:10:56,4.383180354793593,24.8730431,0,,MAA,MAA
FL5150,Vistara,FN7299,2024-12-10 14:20:13,53.615207113656545,51.41573746666666,0,Technical,MAA,FRA
FL5151,Turkish Airlines,FN2467,2025-07-11 23:58:53,-11.647072470200879,-4.564231983333333,0,Technical,JFK,SIN
FL5152,Turkish Airlines,FN7240,2024-02-21 16:32:11,34.94496600794986,51.91633173333333,0,Crew,JFK,HYD
FL5153,American Airlines,FN2936,2022-03-16 21:15:50,-32.725028005627976,0.949063,0,,CDG,HYD
FL5154,Qatar Airways,FN3841,2024-06-04 11:07:29,-9.234947881905512,-8.210922833333333,0,,HKG,BLR
FL5155,Singapore Airlines,FN6948,2024-06-17 05:45:39,-17.079630799634593,28.395301733333334,0,,LHR,LAX
FL5156,Lufthansa,FN4202,2024-01-16 13:10:36,17.26212010863902,9.4974939,0,Weather,JFK,BOM
FL5157,Cathay Pacific,FN2570,2025-10-27 12:13:13,35.91770649887338,52.454743183333335,0,Crew,HKG,JFK
FL5158,Japan Airlines,FN7946,2024-04-27 00:10:03,4.368189292603483,21.977289983333332,0,,CDG,JFK
FL5159,British Airways,FN2029,2025-08-05 20:02:08,-14.758758824925934,-17.15253295,0,,LHR,DXB
FL5160,KLM,FN7201,2023-02-15 12:37:31,-50.30649963698189,-65.1657659,0,Crew,HKG,LAX
FL5161,Singapore Airlines,FN5448,2023-02-03 14:57:14,64.22892417012056,93.85035358333333,0,Crew,FRA,MAA
FL5162,British Airways,FN6745,2024-03-21 17:56:31,11.973659459468875,41.917631166666666,0,,DEL,BLR
FL5163,Lufthansa,FN7344,2023-11-17 18:52:07,5.197765401750856,6.546610866666667,0,Crew,DXB,HKG
FL5164,United Airlines,FN6793,2024-06-25 02:51:03,11.695319453966691,14.821495516666666,0,Weather,FRA,MAA
FL5165,AirAsia,FN5148,2022-03-15 23:14:52,3.5441102931945876,25.695081899999998,0,,MAA,JFK
FL5166,Air India,FN5471,2025-05-14 23:34:23,14.504069618686092,30.191296083333334,0,,HKG,LHR
FL5167,Delta Airlines,FN1442,2025-07-01 09:25:08,40.94141575831993,51.764202700000006,0,Weather,FRA,DXB
FL5168,KLM,FN1119,2022-03-08 17:33:01,-19.108139777247164,-34.40112811666667,0,Technical,JFK,HKG
FL5169,Japan Airlines,FN4088,2024-02-01 14:40:10,14.463419044219155,16.89457446666667,0,Weather,HYD,LAX
FL5170,KLM,FN1702,2024-02-17 11:01:47,12.62174286760365,17.380932283333333,0,Technical,SIN,FRA
FL5171,Singapore Airlines,FN2431,2023-03-05 02:00:56,87.50720980499702,72.55381596666666,0,Technical,HKG,HKG
FL5172,Air India,FN6148,2025-12-17 09:22:39,-49.69838809463374,-39.712735599999995,0,,DEL,SIN
FL5173,ANA,FN8404,2024-11-23 08:23:26,-1.292676637645858,8.4483414,0,,DEL,HKG
FL5174,British Airways,FN5365,2024-08-14 10:14:08,27.516490668520035,51.778061099999995,0,Crew,DXB,HYD
FL5175,Emirates,FN8774,2022-10-07 17:41:00,-35.216774611518154,-38.567543083333334,0,Technical,DXB,SIN
FL5176,Cathay Pacific,FN2143,2025-12-22 20:57:20,22.862837766422913,39.419791700000005,0,,BOM,LHR
FL5177,ANA,FN2805,2022-04-02 17:34:59,75.80348650865157,95.13904608333334,0,,BOM,DEL
FL5178,Lufthansa,FN8795,2023-06-22 21:33:01,8.296342123411687,-0.06019416666666667,1,,LHR,BOM
FL5179,British Airways,FN2428,2023-04-29 00:47:27,-6.928695581570576,-10.819237933333334,0,Technical,CDG,JFK
FL5180,Air France,FN9652,2024-01-31 09:48:55,29.65700885541282,38.51197053333333,0,,MAA,HYD
FL5181,GoAir,FN7715,2025-10-01 23:21:00,-29.70948712526537,-31.24800916666667,0,,HYD,LHR
FL5182,Delta Airlines,FN8089,2024-12-17 17:07:32,36.326426603542615,46.60136193333334,0,Crew,BLR,HKG
FL5183,Vistara,FN3620,2025-12-03 19:43:28,27.059338480383115,37.80316413333333,0,,DEL,JFK
FL5184,Vistara,FN3086,2023-03-24 20:45:09,58.79292203826578,67.333568,0,Weather,BLR,HYD
FL5185,Cathay Pacific,FN2678,2025-04-19 18:57:57,-1.5806839361209395,-10.31700955,0,Weather,JFK,JFK
FL5186,Air India,FN9016,2023-11-16 18:23:14,17.488283746291355,-14.122276483333334,0,,HYD,JFK
FL5187,United Airlines,FN2951,2024-04-08 23:20:40,4.471329945018642,6.383732050000001,0,,BOM,HKG
FL5188,Emirates,FN9812,2024-07-20 19:12:48,-30.93412560851843,-39.85811318333333,0,Technical,DXB,MAA
FL5189,Qatar Airways,FN5166,2023-02-06 00:23:13,34.28972590444724,42.75040213333333,0,,JFK,LAX
FL5190,Air India,FN5768,2023-11-04 10:22:02,13.053650011219824,22.648863016666667,0,Technical,HKG,LHR
FL5191,Emirates,FN2928,2025-06-12 00:21:36,12.778827638467707,36.42176608333333,0,Crew,FRA,BLR
FL5192,Qatar Airways,FN2355,2024-03-09 09:19:57,13.702875451109463,-3.17032125,0,Crew,LAX,LAX
FL5193,Singapore Airlines,FN5377,2024-10-26 09:43:13,58.90389894623231,69.45900295,0,,JFK,SIN
FL5194,Air India,FN4275,2025-04-18 07:51:00,-7.67761192385203,-21.4786377,0,Weather,LAX,LAX
