AirportID,IATA_CODE,AirportName,City,Country
AP588,LAX,Los Angeles International,Los Angeles,USA
AP366,FRA,Frankfurt International,Frankfurt,Germany
AP781,CDG,Charles de Gaulle,Paris,France
AP603,SIN,Changi International,Singapore,Singapore
AP979,HKG,Hong Kong International,Hong Kong,China
AP564,DEL,Indira Gandhi International,New Delhi,India
AP449,BOM,Chhatrapati Shivaji,Mumbai,India
AP955,BLR,Kempegowda International,Bengaluru,India
AP321,HYD,Rajiv Gandhi International,Hyderabad,India
AP180,MAA,Chennai International,Chennai,India
AP492,LHR,Heathrow,London,UK
AP251,DXB,Dubai International,Dubai,UAE
AP779,JFK,John F. Kennedy International,New York,USA
AP900,LAX,Los Angeles International,Los Angeles,USA
AP578,FRA,Frankfurt International,Frankfurt,Germany
AP728,CDG,Charles de Gaulle,Paris,France
AP591,SIN,Changi International,Singapore,Singapore
AP143,HKG,Hong Kong International,Hong Kong,China
AP541,DEL,Indira Gandhi International,New Delhi,India
AP862,BOM,Chhatrapati Shivaji,Mumbai,India
AP488,BLR,Kempegowda International,Bengaluru,India
AP977,HYD,Rajiv Gandhi International,Hyderabad,India
AP683,MAA,Chennai International,Chennai,India
AP730,LHR,Heathrow,London,UK
AP710,DXB,Dubai International,Dubai,UAE
AP841,JFK,John F. Kennedy International,New York,USA
AP478,LAX,Los Angeles International,Los Angeles,USA
AP459,FRA,Frankfurt International,Frankfurt,Germany
AP186,CDG,Charles de Gaulle,Paris,France
AP445,SIN,Changi International,Singapore,Singapore
AP903,HKG,Hong Kong International,Hong Kong,China
AP392,DEL,Indira Gandhi International,New Delhi,India
AP161,BOM,Chhatrapati Shivaji,Mumbai,India
AP353,BLR,Kempegowda International,Bengaluru,India
AP910,HYD,Rajiv Gandhi International,Hyderabad,India
AP254,MAA,Chennai International,Chennai,India
AP664,LHR,Heathrow,London,UK
AP734,DXB,Dubai International,Dubai,UAE
AP252,JFK,John F. Kennedy International,New York,USA
AP545,LAX,Los Angeles International,Los Angeles,USA
AP253,FRA,Frankfurt International,Frankfurt,Germany
AP398,CDG,Charles de Gaulle,Paris,France
AP564,SIN,Changi International,Singapore,Singapore
AP440,HKG,Hong Kong International,Hong Kong,China
AP346,DEL,Indira Gandhi International,New Delhi,India
AP911,BOM,Chhatrapati Shivaji,Mumbai,India
AP516,BLR,Kempegowda International,Bengaluru,India
AP520,HYD,Rajiv Gandhi International,Hyderabad,India
AP920,MAA,Chennai International,Chennai,India
AP515,LHR,Heathrow,London,UK
AP673,DXB,Dubai International,Dubai,UAE
AP794,JFK,John F. Kennedy International,New York,USA
AP108,LAX,Los Angeles International,Los Angeles,USA
AP266,FRA,Frankfurt International,Frankfurt,Germany
AP670,CDG,Charles de Gaulle,Paris,France
AP736,SIN,Changi International,Singapore,Singapore
AP414,HKG,Hong Kong International,Hong Kong,China
AP519,DEL,Indira Gandhi International,New Delhi,India
AP203,BOM,Chhatrapati Shivaji,Mumbai,India
AP809,BLR,Kempegowda International,Bengaluru,India
AP394,HYD,Rajiv Gandhi International,Hyderabad,India
AP931,MAA,Chennai International,Chennai,India
AP475,LHR,Heathrow,London,UK
AP424,DXB,Dubai International,Dubai,UAE
AP379,JFK,John F. Kennedy International,New York,USA
AP480,LAX,Los Angeles International,Los Angeles,USA
AP975,FRA,Frankfurt International,Frankfurt,Germany
AP175,CDG,Charles de Gaulle,Paris,France
AP983,SIN,Changi International,Singapore,Singapore
AP214,HKG,Hong Kong International,Hong Kong,China
AP926,DEL,Indira Gandhi International,New Delhi,India
AP851,BOM,Chhatrapati Shivaji,Mumbai,India
AP598,BLR,Kempegowda International,Bengaluru,India
AP886,HYD,Rajiv Gandhi International,Hyderabad,India
AP451,MAA,Chennai International,Chennai,India
AP425,LHR,Heathrow,London,UK
AP898,DXB,Dubai International,Dubai,UAE
AP695,JFK,John F. Kennedy International,New York,USA
AP476,LAX,Los Angeles International,Los Angeles,USA
AP627,FRA,Frankfurt International,Frankfurt,Germany
AP321,CDG,Charles de Gaulle,Paris,France
AP686,SIN,Changi International,Singapore,Singapore
AP781,HKG,Hong Kong International,Hong Kong,China
AP640,DEL,Indira Gandhi International,New Delhi,India
AP255,BOM,Chhatrapati Shivaji,Mumbai,India
AP195,BLR,Kempegowda International,Bengaluru,India
AP457,HYD,Rajiv Gandhi International,Hyderabad,India
AP550,MAA,Chennai International,Chennai,India
AP116,LHR,Heathrow,London,UK
AP706,DXB,Dubai International,Dubai,UAE
AP469,JFK,John F. Kennedy International,New York,USA
AP753,LAX,Los Angeles International,Los Angeles,USA
AP531,FRA,Frankfurt International,Frankfurt,Germany
AP413,CDG,Charles de Gaulle,Paris,France
AP491,SIN,Changi International,Singapore,Singapore
AP241,HKG,Hong Kong International,Hong Kong,China
AP822,DEL,Indira Gandhi International,New Delhi,India
AP721,BOM,Chhatrapati Shivaji,Mumbai,India
AP463,BLR,Kempegowda International,Bengaluru,India
AP512,HYD,Rajiv Gandhi International,Hyderabad,India
AP549,MAA,Chennai International,Chennai,India
AP288,LHR,Heathrow,London,UK
AP319,DXB,Dubai International,Dubai,UAE
AP103,JFK,John F. Kennedy International,New York,USA
AP618,LAX,Los Angeles International,Los Angeles,USA
AP435,FRA,Frankfurt International,Frankfurt,Germany
AP429,CDG,Charles de Gaulle,Paris,France
AP382,SIN,Changi International,Singapore,Singapore
AP761,HKG,Hong Kong International,Hong Kong,China
AP401,DEL,Indira Gandhi International,New Delhi,India
AP325,BOM,Chhatrapati Shivaji,Mumbai,India
AP851,BLR,Kempegowda International,Bengaluru,India
AP521,HYD,Rajiv Gandhi International,Hyderabad,India
AP892,MAA,Chennai International,Chennai,India
AP873,LHR,Heathrow,London,UK
AP406,DXB,Dubai International,Dubai,UAE
AP387,JFK,John F. Kennedy International,New York,USA
AP697,LAX,Los Angeles International,Los Angeles,USA
AP331,FRA,Frankfurt International,Frankfurt,Germany
AP588,CDG,Charles de Gaulle,Paris,France
AP413,SIN,Changi International,Singapore,Singapore
AP880,HKG,Hong Kong International,Hong Kong,China
AP907,DEL,Indira Gandhi International,New Delhi,India
AP980,BOM,Chhatrapati Shivaji,Mumbai,India
AP595,BLR,Kempegowda International,Bengaluru,India
AP692,HYD,Rajiv Gandhi International,Hyderabad,India
AP112,MAA,Chennai International,Chennai,India
AP809,LHR,Heathrow,London,UK
AP670,DXB,Dubai International,Dubai,UAE
AP617,JFK,John F. Kennedy International,New York,USA
AP585,LAX,Los Angeles International,Los Angeles,USA
AP861,FRA,Frankfurt International,Frankfurt,Germany
AP829,CDG,Charles de Gaulle,Paris,France
AP539,SIN,Changi International,Singapore,Singapore
AP653,HKG,Hong Kong International,Hong Kong,China
AP661,DEL,Indira Gandhi International,New Delhi,India
AP899,BOM,Chhatrapati Shivaji,Mumbai,India
AP308,BLR,Kempegowda International,Bengaluru,India
AP625,HYD,Rajiv Gandhi International,Hyderabad,India
AP875,MAA,Chennai International,Chennai,India
AP787,LHR,Heathrow,London,UK
AP839,DXB,Dubai International,Dubai,UAE
AP376,JFK,John F. Kennedy International,New York,USA
AP960,LAX,Los Angeles International,Los Angeles,USA
AP695,FRA,Frankfurt International,Frankfurt,Germany
AP200,CDG,Charles de Gaulle,Paris,France
AP539,SIN,Changi International,Singapore,Singapore
AP694,HKG,Hong Kong International,Hong Kong,China
AP597,DEL,Indira Gandhi International,New Delhi,India
AP223,BOM,Chhatrapati Shivaji,Mumbai,India
AP860,BLR,Kempegowda International,Bengaluru,India
AP474,HYD,Rajiv Gandhi International,Hyderabad,India
AP548,MAA,Chennai International,Chennai,India
AP819,LHR,Heathrow,London,UK
AP969,DXB,Dubai International,Dubai,UAE
AP506,JFK,John F. Kennedy International,New York,USA
AP862,LAX,Los Angeles International,Los Angeles,USA
AP817,FRA,Frankfurt International,Frankfurt,Germany
AP955,CDG,Charles de Gaulle,Paris,France
AP247,SIN,Changi International,Singapore,Singapore
AP674,HKG,Hong Kong International,Hong Kong,China
AP704,DEL,Indira Gandhi International,New Delhi,India
AP409,BOM,Chhatrapati Shivaji,Mumbai,India
AP670,BLR,Kempegowda International,Bengaluru,India
AP130,HYD,Rajiv Gandhi International,Hyderabad,India
AP507,MAA,Chennai International,Chennai,India
AP875,LHR,Heathrow,London,UK
AP355,DXB,Dubai International,Dubai,UAE
AP834,JFK,John F. Kennedy International,New York,USA
AP321,LAX,Los Angeles International,Los Angeles,USA
AP444,FRA,Frankfurt International,Frankfurt,Germany
AP844,CDG,Charles de Gaulle,Paris,France
AP802,SIN,Changi International,Singapore,Singapore
AP190,HKG,Hong Kong International,Hong Kong,China
AP922,DEL,Indira Gandhi International,New Delhi,India
AP895,BOM,Chhatrapati Shivaji,Mumbai,India
AP637,BLR,Kempegowda International,Bengaluru,India
AP530,HYD,Rajiv Gandhi International,Hyderabad,India
AP244,MAA,Chennai International,Chennai,India
AP831,LHR,Heathrow,London,UK
AP514,DXB,Dubai International,Dubai,UAE
AP903,JFK,John F. Kennedy International,New York,USA
AP364,LAX,Los Angeles International,Los Angeles,USA
AP579,FRA,Frankfurt International,Frankfurt,Germany
AP924,CDG,Charles de Gaulle,Paris,France
AP601,SIN,Changi International,Singapore,Singapore
AP933,HKG,Hong Kong International,Hong Kong,China
AP673,DEL,Indira Gandhi International,New Delhi,India
AP662,BOM,Chhatrapati Shivaji,Mumbai,India
AP154,BLR,Kempegowda International,Bengaluru,India
AP688,HYD,Rajiv Gandhi International,Hyderabad,India
AP310,MAA,Chennai International,Chennai,India
AP827,LHR,Heathrow,London,UK
AP951,DXB,Dubai International,Dubai,UAE
AP986,JFK,John F. Kennedy International,New York,USA
AP545,LAX,Los Angeles International,Los Angeles,USA
AP918,FRA,Frankfurt International,Frankfurt,Germany
AP566,CDG,Charles de Gaulle,Paris,France
AP491,SIN,Changi International,Singapore,Singapore
AP527,HKG,Hong Kong International,Hong Kong,China
AP206,DEL,Indira Gandhi International,New Delhi,India
AP568,BOM,Chhatrapati Shivaji,Mumbai,India
AP567,BLR,Kempegowda International,Bengaluru,India
AP278,HYD,Rajiv Gandhi International,Hyderabad,India
AP162,MAA,Chennai International,Chennai,India
AP744,LHR,Heathrow,London,UK
AP752,DXB,Dubai International,Dubai,UAE
AP124,JFK,John F. Kennedy International,New York,USA
AP270,LAX,Los Angeles International,Los Angeles,USA
AP332,FRA,Frankfurt International,Frankfurt,Germany
AP807,CDG,Charles de Gaulle,Paris,France
AP976,SIN,Changi International,Singapore,Singapore
AP990,HKG,Hong Kong International,Hong Kong,China
AP214,DEL,Indira Gandhi International,New Delhi,India
AP732,BOM,Chhatrapati Shivaji,Mumbai,India
AP341,BLR,Kempegowda International,Bengaluru,India
AP718,HYD,Rajiv Gandhi International,Hyderabad,India
AP146,MAA,Chennai International,Chennai,India
AP264,LHR,Heathrow,London,UK
AP150,DXB,Dubai International,Dubai,UAE
AP122,JFK,John F. Kennedy International,New York,USA
AP193,LAX,Los Angeles International,Los Angeles,USA
AP915,FRA,Frankfurt International,Frankfurt,Germany
AP886,CDG,Charles de Gaulle,Paris,France
AP984,SIN,Changi International,Singapore,Singapore
AP385,HKG,Hong Kong International,Hong Kong,China
AP423,DEL,Indira Gandhi International,New Delhi,India
AP132,BOM,Chhatrapati Shivaji,Mumbai,India
AP179,BLR,Kempegowda International,Bengaluru,India
AP943,HYD,Rajiv Gandhi International,Hyderabad,India
AP878,MAA,Chennai International,Chennai,India
AP543,LHR,Heathrow,London,UK
AP238,DXB,Dubai International,Dubai,UAE
AP389,JFK,John F. Kennedy International,New York,USA
AP404,LAX,Los Angeles International,Los Angeles,USA
AP968,FRA,Frankfurt International,Frankfurt,Germany
AP415,CDG,Charles de Gaulle,Paris,France
AP100,SIN,Changi International,Singapore,Singapore
AP917,HKG,Hong Kong International,Hong Kong,China
AP127,DEL,Indira Gandhi International,New Delhi,India
AP732,BOM,Chhatrapati Shivaji,Mumbai,India
AP132,BLR,Kempegowda International,Bengaluru,India
AP333,HYD,Rajiv Gandhi International,Hyderabad,India
AP579,MAA,Chennai International,Chennai,India
AP230,LHR,Heathrow,London,UK
AP998,DXB,Dubai International,Dubai,UAE
AP233,JFK,John F. Kennedy International,New York,USA
AP410,LAX,Los Angeles International,Los Angeles,USA
AP569,FRA,Frankfurt International,Frankfurt,Germany
AP265,CDG,Charles de Gaulle,Paris,France
AP409,SIN,Changi International,Singapore,Singapore
AP253,HKG,Hong Kong International,Hong Kong,China
AP933,DEL,Indira Gandhi International,New Delhi,India
AP410,BOM,Chhatrapati Shivaji,Mumbai,India
AP329,BLR,Kempegowda International,Bengaluru,India
AP154,HYD,Rajiv Gandhi International,Hyderabad,India
AP460,MAA,Chennai International,Chennai,India
AP509,LHR,Heathrow,London,UK
AP700,DXB,Dubai International,Dubai,UAE
AP527,JFK,John F. Kennedy International,New York,USA
AP802,LAX,Los Angeles International,Los Angeles,USA
AP774,FRA,Frankfurt International,Frankfurt,Germany
AP936,CDG,Charles de Gaulle,Paris,France
AP120,SIN,Changi International,Singapore,Singapore
AP426,HKG,Hong Kong International,Hong Kong,China
AP761,DEL,Indira Gandhi International,New Delhi,India
AP651,BOM,Chhatrapati Shivaji,Mumbai,India
AP163,BLR,Kempegowda International,Bengaluru,India
AP674,HYD,Rajiv Gandhi International,Hyderabad,India
AP245,MAA,Chennai International,Chennai,India
AP929,LHR,Heathrow,London,UK
AP306,DXB,Dubai International,Dubai,UAE
AP159,JFK,John F. Kennedy International,New York,USA
AP129,LAX,Los Angeles International,Los Angeles,USA
AP508,FRA,Frankfurt International,Frankfurt,Germany
AP576,CDG,Charles de Gaulle,Paris,France
AP681,SIN,Changi International,Singapore,Singapore
AP716,HKG,Hong Kong International,Hong Kong,China
AP276,DEL,Indira Gandhi International,New Delhi,India
AP798,BOM,Chhatrapati Shivaji,Mumbai,India
AP614,BLR,Kempegowda International,Bengaluru,India
AP392,HYD,Rajiv Gandhi International,Hyderabad,India
AP502,MAA,Chennai International,Chennai,India
AP305,LHR,Heathrow,London,UK
AP693,DXB,Dubai International,Dubai,UAE
AP438,JFK,John F. Kennedy International,New York,USA
AP444,LAX,Los Angeles International,Los Angeles,USA
AP449,FRA,Frankfurt International,Frankfurt,Germany
AP491,CDG,Charles de Gaulle,Paris,France
AP359,SIN,Changi International,Singapore,Singapore
AP945,HKG,Hong Kong International,Hong Kong,China
AP276,DEL,Indira Gandhi International,New Delhi,India
AP248,BOM,Chhatrapati Shivaji,Mumbai,India
AP500,BLR,Kempegowda International,Bengaluru,India
AP101,HYD,Rajiv Gandhi International,Hyderabad,India
AP975,MAA,Chennai International,Chennai,India
AP784,LHR,Heathrow,London,UK
AP645,DXB,Dubai International,Dubai,UAE
AP217,JFK,John F. Kennedy International,New York,USA
AP994,LAX,Los Angeles International,Los Angeles,USA
AP558,FRA,Frankfurt International,Frankfurt,Germany
AP927,CDG,Charles de Gaulle,Paris,France
AP479,SIN,Changi International,Singapore,Singapore
AP715,HKG,Hong Kong International,Hong Kong,China
AP572,DEL,Indira Gandhi International,New Delhi,India
AP819,BOM,Chhatrapati Shivaji,Mumbai,India
AP103,BLR,Kempegowda International,Bengaluru,India
AP219,HYD,Rajiv Gandhi International,Hyderabad,India
AP942,MAA,Chennai International,Chennai,India
AP772,LHR,Heathrow,London,UK
AP924,DXB,Dubai International,Dubai,UAE
AP194,JFK,John F. Kennedy International,New York,USA
AP686,LAX,Los Angeles International,Los Angeles,USA
AP104,FRA,Frankfurt International,Frankfurt,Germany
AP617,CDG,Charles de Gaulle,Paris,France
AP143,SIN,Changi International,Singapore,Singapore
AP959,HKG,Hong Kong International,Hong Kong,China
AP983,DEL,Indira Gandhi International,New Delhi,India
AP386,BOM,Chhatrapati Shivaji,Mumbai,India
AP568,BLR,Kempegowda International,Bengaluru,India
AP714,HYD,Rajiv Gandhi International,Hyderabad,India
AP849,MAA,Chennai International,Chennai,India
AP406,LHR,Heathrow,London,UK
AP694,DXB,Dubai International,Dubai,UAE
AP885,JFK,John F. Kennedy International,New York,USA
AP757,LAX,Los Angeles International,Los Angeles,USA
AP144,FRA,Frankfurt International,Frankfurt,Germany
AP463,CDG,Charles de Gaulle,Paris,France
AP189,SIN,Changi International,Singapore,Singapore
AP481,HKG,Hong Kong International,Hong Kong,China
AP632,DEL,Indira Gandhi International,New Delhi,India
AP389,BOM,Chhatrapati Shivaji,Mumbai,India
AP629,BLR,Kempegowda International,Bengaluru,India
AP635,HYD,Rajiv Gandhi International,Hyderabad,India
AP619,MAA,Chennai International,Chennai,India
AP233,LHR,Heathrow,London,UK
AP481,DXB,Dubai International,Dubai,UAE
AP618,JFK,John F. Kennedy International,New York,USA
AP965,LAX,Los Angeles International,Los Angeles,USA
AP995,FRA,Frankfurt International,Frankfurt,Germany
AP818,CDG,Charles de Gaulle,Paris,France
AP170,SIN,Changi International,Singapore,Singapore
AP289,HKG,Hong Kong International,Hong Kong,China
AP885,DEL,Indira Gandhi International,New Delhi,India
AP864,BOM,Chhatrapati Shivaji,Mumbai,India
AP158,BLR,Kempegowda International,Bengaluru,India
AP873,HYD,Rajiv Gandhi International,Hyderabad,India
AP766,MAA,Chennai International,Chennai,India
AP775,LHR,Heathrow,London,UK
AP770,DXB,Dubai International,Dubai,UAE
AP291,JFK,John F. Kennedy International,New York,USA
AP578,LAX,Los Angeles International,Los Angeles,USA
AP267,FRA,Frankfurt International,Frankfurt,Germany
AP434,CDG,Charles de Gaulle,Paris,France
AP926,SIN,Changi International,Singapore,Singapore
AP868,HKG,Hong Kong International,Hong Kong,China
AP619,DEL,Indira Gandhi International,New Delhi,India
AP225,BOM,Chhatrapati Shivaji,Mumbai,India
AP759,BLR,Kempegowda International,Bengaluru,India
AP174,HYD,Rajiv Gandhi International,Hyderabad,India
AP383,MAA,Chennai International,Chennai,India
AP208,LHR,Heathrow,London,UK
AP540,DXB,Dubai International,Dubai,UAE
AP626,JFK,John F. Kennedy International,New York,USA
AP679,LAX,Los Angeles International,Los Angeles,USA
AP448,FRA,Frankfurt International,Frankfurt,Germany
AP138,CDG,Charles de Gaulle,Paris,France
AP885,SIN,Changi International,Singapore,Singapore
AP512,HKG,Hong Kong International,Hong Kong,China
AP458,DEL,Indira Gandhi International,New Delhi,India
AP553,BOM,Chhatrapati Shivaji,Mumbai,India
AP294,BLR,Kempegowda International,Bengaluru,India
AP991,HYD,Rajiv Gandhi International,Hyderabad,India
AP210,MAA,Chennai International,Chennai,India
AP335,LHR,Heathrow,London,UK
AP277,DXB,Dubai International,Dubai,UAE
AP650,JFK,John F. Kennedy International,New York,USA
AP447,LAX,Los Angeles International,Los Angeles,USA
AP190,FRA,Frankfurt International,Frankfurt,Germany
AP436,CDG,Charles de Gaulle,Paris,France
AP483,SIN,Changi International,Singapore,Singapore
AP241,HKG,Hong Kong International,Hong Kong,China
AP677,DEL,Indira Gandhi International,New Delhi,India
AP576,BOM,Chhatrapati Shivaji,Mumbai,India
AP371,BLR,Kempegowda International,Bengaluru,India
AP740,HYD,Rajiv Gandhi International,Hyderabad,India
